Barn [kW],Dishwasher [kW],Fridge [kW],Furnace 1 [kW],Furnace 2 [kW],Garage door [kW],Home office [kW],House overall [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Living room [kW],Microwave [kW],Solar [kW],Well [kW],Wine cellar [kW],apparentTemperature,datetime,dewPoint,gen [kW],humidity,precipIntensity,precipProbability,pressure,temperature,use [kW],visibility,windBearing,windSpeed
0.028983333,8.33e-05,0.005366667,0.069466667,0.602533333,0.013283333,0.038916667,0.8429,0.0006,0.000233333,3.33e-05,0.001233333,0.004016667,0.135733333,0.000916667,0.007666667,24.94,2016-01-01 12:36:00,18.97,0.135733333,0.61,0.0,0.0,1015.23,30.65,0.8429,10.0,182.0,5.63
0.0289,0.0,0.132116667,0.020383333,0.0659,0.013016667,0.039316667,0.08550000000000002,0.00035,8.33e-05,0.0,0.001183333,0.003983333,0.3617,0.000833333,0.007333333,27.03,2016-01-01 12:37:00,19.26,0.3617,0.52,0.0,0.0,1014.3,34.94,0.08550000000000002,10.0,187.0,10.72
0.029333333,0.0,0.0051,0.020383333,0.065333333,0.013016667,0.039366667,0.061516667,0.000666667,3.33e-05,0.0,0.001466667,0.004083333,0.3155,0.001,0.007416667,32.8,2016-01-01 12:38:00,21.94,0.3155,0.48,0.0,0.0,1010.98,39.9,0.061516667,10.0,196.0,11.79
0.029516667,0.0,0.136116667,0.020366667,0.0645,0.012983333,0.039233333,0.416783333,0.000366667,6.67e-05,0.0,0.00145,0.00415,0.035466667,0.000983333,0.007366667,33.06,2016-01-01 12:39:00,22.9,0.035466667,0.48,0.0,0.0,1009.94,40.85,0.416783333,10.0,194.0,14.57
0.03015,0.00015,0.00485,0.466616667,0.289416667,0.012433333,0.040116667,1.009166667,0.000716667,0.000166667,0.0,0.001483333,0.004133333,0.00335,0.001016667,0.007183333,33.52,2016-01-01 12:40:00,22.96,0.00335,0.48,0.0,0.0,1009.15,41.09,1.009166667,10.0,193.0,14.04
0.030866667,5e-05,0.126833333,0.1082,0.685866667,0.01325,0.0406,1.276516667,0.000266667,0.0004000000000000001,1.67e-05,0.0015,0.00395,0.003133333,0.00095,0.007633333,32.91,2016-01-01 12:41:00,22.38,0.003133333,0.48,0.0,0.0,1008.52,40.31,1.276516667,10.0,196.0,12.92
0.030916667,6.67e-05,0.00535,0.068416667,0.660166667,0.013266667,0.040733333,1.13475,0.000566667,0.000233333,1.67e-05,0.001566667,0.004,0.003016667,0.000983333,0.007566667,33.01,2016-01-01 12:42:00,22.67,0.003016667,0.53,0.0,0.0,1008.21,38.3,1.13475,10.0,189.0,7.14
0.0306,5e-05,0.13365,0.021316667,0.63585,0.01325,0.040716667,1.736133333,0.000283333,0.00025,0.0,0.3333,0.004,0.003,0.001,0.123533333,31.14,2016-01-01 12:43:00,22.74,0.003,0.57,0.0,0.0,1007.61,36.38,1.736133333,10.0,184.0,6.46
0.085816667,0.0,0.005033333,0.020383333,0.063383333,0.012966667,0.041233333,0.776333333,0.000783333,3.33e-05,0.0,0.00165,0.004,0.003066667,0.001016667,0.123966667,29.98,2016-01-01 12:44:00,23.11,0.003066667,0.64,0.0,0.0,1007.71,34.15,0.776333333,10.0,193.0,4.58
0.031316667,1.352633333,0.131133333,0.01825,0.071583333,0.011616667,0.455933333,2.17555,0.000583333,0.0013,0.0,0.001666667,0.004,0.003066667,0.001,0.00655,28.26,2016-01-01 12:45:00,23.03,0.003066667,0.66,0.0,0.0,1007.3,33.23,2.17555,10.0,184.0,5.3
0.03165,1.371616667,0.004133333,0.018316667,0.086633333,0.011733333,0.123633333,1.73725,0.000916667,0.001216667,1.67e-05,0.001533333,0.004016667,0.00305,0.001,0.006683333,31.7,2016-01-01 12:46:00,22.71,0.00305,0.69,0.0,0.0,1006.21,31.7,1.73725,10.0,176.0,2.08
0.031916667,6.67e-05,0.1197,0.482483333,0.07845,0.0125,0.040016667,0.920916667,0.000433333,0.000216667,1.67e-05,0.001616667,0.004233333,0.003383333,0.001,0.0071,25.78,2016-01-01 12:47:00,23.08,0.003383333,0.73,0.0,0.0,1005.85,30.69,0.920916667,10.0,156.0,4.75
0.031933333,0.000266667,0.005133333,0.030616667,0.078416667,0.01315,0.039783333,0.331983333,0.0007,1.67e-05,1.67e-05,0.001616667,0.00425,0.003416667,0.001,0.0074,27.48,2016-01-01 12:48:00,23.53,0.003416667,0.74,0.0,0.0,1005.2,30.87,0.331983333,9.94,169.0,3.41
0.031883333,0.000183333,0.004983333,0.378966667,0.325916667,0.012883333,0.039766667,0.9654,0.0007,0.000116667,0.0,0.001666667,0.004183333,0.0034,0.001,0.007566667,25.59,2016-01-01 12:49:00,23.77,0.0034,0.75,0.0,0.0,1004.3,30.65,0.9654,9.87,167.0,4.89
0.031833333,0.0001,0.004833333,0.389216667,0.06491666699999998,0.0127,0.039966667,0.7436,0.000733333,0.000266667,1.67e-05,0.001683333,0.00415,0.003433333,0.001016667,0.00725,30.25,2016-01-01 12:50:00,23.76,0.003433333,0.76,0.0,0.0,1003.57,30.25,0.7436,9.57,143.0,1.71
0.031133333,0.000233333,0.0051,0.472433333,0.64945,0.012933333,0.03965,1.448283333,0.00065,0.0,1.67e-05,0.00155,0.004,0.003083333,0.000983333,0.007466667,29.8,2016-01-01 12:51:00,23.58,0.003083333,0.77,0.0,0.0,1001.84,29.8,1.448283333,9.27,165.0,2.87
0.031183333,0.000266667,0.125233333,0.06935,0.185833333,0.013066667,0.0396,0.645316667,0.000383333,0.0001,1.67e-05,0.00165,0.004,0.003016667,0.001,0.0074,29.21,2016-01-01 12:52:00,23.48,0.003016667,0.79,0.0,0.0,1000.67,29.21,0.645316667,8.97,89.0,2.05
0.030583333,0.000216667,0.005033333,0.465133333,0.66045,0.012533333,0.039466667,1.4491,0.000616667,3.33e-05,0.0,0.0016,0.004,0.002883333,0.001,0.007383333,28.86,2016-01-01 12:53:00,23.88,0.002883333,0.81,0.0,0.0,1000.47,28.86,1.4491,9.33,173.0,2.28
0.030683333,0.00025,0.12095,0.06895,0.063816667,0.012833333,0.0388,0.490283333,0.000383333,5e-05,0.0,0.001633333,0.004,0.003,0.001,0.0073,28.84,2016-01-01 12:54:00,23.91,0.003,0.82,0.0,0.0,999.47,28.84,0.490283333,9.58,344.0,1.92
0.02825,1.67e-05,0.004866667,0.151216667,0.06365,0.012633333,0.037916667,1.675433333,0.000616667,0.00015,0.0,0.334216667,0.003966667,0.011083333,0.879966667,0.007133333,28.55,2016-01-01 12:55:00,23.79,0.011083333,0.82,0.0,0.0,998.57,28.55,1.675433333,9.6,62.0,1.32
0.0294,1.67e-05,0.005016667,0.050916667,0.064733333,0.012933333,0.089266667,0.275083333,0.0007,5e-05,3.33e-05,0.001533333,0.00415,0.096266667,0.001,0.007166667,28.35,2016-01-01 12:56:00,23.15,0.096266667,0.81,0.0,0.0,998.6,28.35,0.275083333,9.54,336.0,1.04
0.02955,5e-05,0.005316667,0.14025,0.703433333,0.0132,0.087833333,2.423466667,0.0007,0.000233333,1.67e-05,0.0015,0.004133333,0.341883333,1.6035,0.007516667,28.07,2016-01-01 12:57:00,22.92,0.341883333,0.81,0.0,0.0,997.86,28.07,2.423466667,9.13,358.0,2.91
0.029333333,0.000216667,0.00475,0.437066667,0.066316667,0.012433333,0.095466667,0.315683333,0.000733333,0.00035,0.0,0.0015,0.004116667,0.437716667,0.001,0.007166667,27.39,2016-01-01 12:58:00,24.16,0.437716667,0.76,0.0,0.0,997.38,30.84,0.315683333,9.37,350.0,3.46
0.107433333,0.000116667,0.13395,0.24875,0.066116667,0.01255,0.091016667,0.53455,0.000416667,4.9999999999999996e-05,0.0,0.001683333,0.0041,0.429583333,0.001,0.007033333,30.9,2016-01-01 12:59:00,24.8,0.429583333,0.69,0.0,0.0,997.1,33.81,0.53455,8.39,338.0,3.36
0.106683333,1.67e-05,0.005,0.06885,0.065816667,0.0128,0.099266667,0.047833333,0.00065,8.33e-05,1.67e-05,0.00155,0.00415,0.424233333,0.001,0.007066667,32.18,2016-01-01 13:00:00,24.09,0.424233333,0.62,0.0,0.0,996.98,35.63,0.047833333,9.22,319.0,4.1
0.169166667,5e-05,0.121683333,0.247316667,0.066166667,0.012716667,0.03795,0.393083333,0.000366667,5e-05,0.0,0.001483333,0.003966667,0.376483333,0.000916667,0.007016667,33.71,2016-01-01 13:01:00,23.65,0.376483333,0.58,0.0015,0.03,996.18,37.1,0.393083333,8.96,312.0,4.26
0.379933333,1.67e-05,0.00515,0.020216667,0.06595,0.01295,0.037866667,0.37945,0.000766667,3.33e-05,0.0,0.001233333,0.004016667,0.287383333,0.000983333,0.0073,30.77,2016-01-01 13:02:00,25.89,0.287383333,0.66,0.0,0.0,995.81,36.22,0.37945,6.39,314.0,6.71
0.283433333,0.0,0.005166667,0.02,0.065333333,0.012833333,0.037666667,0.49325,0.000816667,5e-05,0.0,0.001016667,0.004,0.084416667,0.000966667,0.007216667,30.53,2016-01-01 13:03:00,26.81,0.084416667,0.67,0.0,0.0,996.16,36.76,0.49325,8.1,303.0,8.2
0.28445,0.0002,0.004866667,0.46385,0.06435,0.01225,0.038833333,1.018583333,0.0009,0.000233333,0.0,0.001,0.004,0.003083333,0.000983333,0.007016667,29.62,2016-01-01 13:04:00,27.01,0.003083333,0.67,0.0016,0.03,996.93,36.83,1.018583333,7.94,312.0,10.2
0.283933333,5e-05,0.005483333,0.071116667,0.676516667,0.013433333,0.03925,1.368166667,0.000716667,0.000383333,1.67e-05,0.001,0.004016667,0.00315,0.000983333,0.007683333,29.0,2016-01-01 13:05:00,26.03,0.00315,0.67,0.0,0.0,998.06,35.91,1.368166667,8.08,316.0,9.13
0.134066667,0.000233333,0.1207,0.4634,0.063083333,0.012083333,0.039983333,1.299283333,0.000333333,0.0004,0.0,0.264266667,0.00415,0.003333333,0.001166667,0.12295,27.01,2016-01-01 13:06:00,24.53,0.003333333,0.66,0.0,0.0,999.35,34.75,1.299283333,9.61,296.0,10.26
0.030366667,1.67e-05,0.112766667,0.06815,0.062466667,0.01245,0.113483333,0.662733333,0.000383333,5e-05,0.0,0.001566667,0.004033333,0.003233333,0.001,0.125283333,22.32,2016-01-01 13:07:00,21.36,0.003233333,0.65,0.0,0.0,1002.18,31.68,0.662733333,9.82,301.0,12.12
0.459116667,3.33e-05,0.619133333,0.4246,0.642033333,0.01285,0.04195,2.710516667,0.000533333,0.000683333,1.67e-05,0.001466667,0.004316667,0.003533333,0.00105,0.126333333,20.46,2016-01-01 13:08:00,19.98,0.003533333,0.65,0.0,0.0,1003.64,30.13,2.710516667,9.1,307.0,11.92
0.287366667,0.0,0.0052,0.0202,0.064166667,0.012966667,0.042516667,0.612366667,0.000833333,5e-05,1.67e-05,0.001033333,0.004366667,0.00355,0.001033333,0.00725,18.42,2016-01-01 13:09:00,18.73,0.00355,0.66,0.0,0.0,1004.81,28.77,0.612366667,9.68,296.0,12.65
0.03335,0.0,0.005166667,0.020633333,0.079016667,0.0131,0.082283333,0.527433333,0.00075,0.0,0.0,0.001833333,0.004216667,0.003466667,0.001016667,0.0074,18.75,2016-01-01 13:10:00,17.48,0.003466667,0.64,0.0,0.0,1005.79,27.92,0.527433333,10.0,298.0,9.85
0.03265,0.0002,0.004816667,0.47846666699999996,0.078983333,0.012583333,0.042916667,0.775666667,0.000766667,0.0003,1.67e-05,0.00125,0.00395,0.003633333,0.00075,0.0074,18.16,2016-01-01 13:11:00,16.7,0.003633333,0.64,0.0,0.0,1007.21,27.42,0.775666667,10.0,308.0,9.8
0.031016667,0.0,0.12125,0.0208,0.079133333,0.013216667,0.042583333,0.466933333,0.000366667,5e-05,1.67e-05,0.001733333,0.004,0.003033333,0.001016667,0.0077,17.43,2016-01-01 13:12:00,16.6,0.003033333,0.65,0.0,0.0,1008.11,26.59,0.466933333,10.0,295.0,9.31
0.031283333,0.0,0.005166667,0.069666667,0.171783333,0.0132,0.042616667,0.480666667,0.000683333,3.33e-05,0.0,0.001683333,0.00425,0.00345,0.001,0.007766667,17.92,2016-01-01 13:13:00,16.37,0.00345,0.66,0.0,0.0,1008.86,25.99,0.480666667,10.0,300.0,7.44
0.031416667,0.0,0.005083333,0.068266667,0.064483333,0.013166667,0.0427,0.350616667,0.000716667,1.67e-05,1.67e-05,0.001733333,0.0043,0.003483333,0.001,0.00765,16.48,2016-01-01 13:14:00,16.36,0.003483333,0.68,0.0,0.0,1010.2,25.34,0.350616667,10.0,306.0,8.37
0.030983333,0.0002,0.00475,0.474866667,0.0643,0.012516667,0.056216667,0.759016667,0.000783333,0.000316667,0.0,0.0017,0.004266667,0.00345,0.001033333,0.007216667,16.01,2016-01-01 13:15:00,16.38,0.00345,0.69,0.0,0.0,1011.69,25.26,0.759016667,10.0,294.0,8.95
0.031166667,0.000133333,0.004866667,0.412016667,0.16810000000000003,0.012616667,0.0561,0.821466667,0.000733333,0.000216667,0.0,0.0017,0.004216667,0.003433333,0.001016667,0.007516667,16.92,2016-01-01 13:16:00,16.16,0.003433333,0.7,0.0,0.0,1012.41,24.68,0.821466667,10.0,304.0,6.7
0.0304,6.67e-05,0.12525,0.069133333,0.652833333,0.01335,0.054833333,1.211766667,0.000283333,0.0004,1.67e-05,0.001466667,0.003933333,0.003116667,0.000933333,0.0079,17.01,2016-01-01 13:17:00,15.86,0.003116667,0.7,0.0,0.0,1013.78,24.14,1.211766667,10.0,298.0,5.85
0.0299,0.0002,0.004733333,0.462266667,0.063966667,0.012266667,0.055633333,0.742583333,0.00075,0.000333333,0.0,0.001733333,0.004,0.003016667,0.001,0.007116667,16.62,2016-01-01 13:18:00,15.85,0.003016667,0.71,0.0,0.0,1015.2,23.99,0.742583333,10.0,298.0,6.07
0.02855,1.67e-05,0.1215,0.0201,0.06445,0.012866667,0.039666667,0.8979,0.00035,3.33e-05,1.67e-05,0.335916667,0.004,0.00285,0.001,0.007566667,14.77,2016-01-01 13:19:00,16.08,0.00285,0.73,0.0,0.0,1016.67,23.43,0.8979,10.0,294.0,7.52
0.028433333,0.20406666699999998,0.00485,0.19165,0.066483333,0.012566667,0.039933333,0.557516667,0.00075,0.00025,1.67e-05,0.001583333,0.004,0.1029,0.001,0.00725,17.39,2016-01-01 13:20:00,17.19,0.1029,0.72,0.0,0.0,1016.7,24.81,0.557516667,10.0,301.0,6.32
0.02815,0.0006,0.0051,0.0203,0.065066667,0.012966667,0.03985,0.2586,0.000683333,3.33e-05,1.67e-05,0.001516667,0.003983333,0.113933333,0.000983333,0.007433333,21.47,2016-01-01 13:21:00,17.69,0.113933333,0.67,0.0,0.0,1017.39,27.15,0.2586,10.0,273.0,4.9
0.02835,0.0002,0.130466667,0.242733333,0.068233333,0.012633333,0.16465,0.687766667,0.000416667,6.67e-05,3.33e-05,0.001483333,0.004116667,0.0957,0.00095,0.0073,22.59,2016-01-01 13:22:00,18.31,0.0957,0.65,0.0,0.0,1017.18,28.37,0.687766667,10.0,262.0,5.24
0.10845,0.0,0.004883333,0.020316667,0.0646,0.012966667,0.10795,0.7268,0.000516667,0.000133333,1.67e-05,0.3316,0.004016667,0.074483333,0.00105,0.007383333,24.79,2016-01-01 13:23:00,19.07,0.074483333,0.63,0.0,0.0,1017.06,29.98,0.7268,10.0,279.0,4.91
0.3402,1.67e-05,0.0052,0.0203,0.065033333,0.012966667,0.048083333,0.599466667,0.000866667,5e-05,1.67e-05,0.001,0.00435,0.05525,0.001,0.00745,28.42,2016-01-01 13:24:00,19.38,0.05525,0.58,0.0,0.0,1016.28,32.45,0.599466667,10.0,217.0,4.17
0.345083333,1.67e-05,0.125433333,0.11875,0.06525,0.01285,0.040366667,0.770083333,0.000533333,0.0001,0.0,0.001,0.0043,0.12805,0.001033333,0.007433333,29.58,2016-01-01 13:25:00,19.86,0.12805,0.53,0.0,0.0,1015.26,35.14,0.770083333,10.0,186.0,6.55
0.343916667,0.0,0.005183333,0.045,0.064266667,0.012933333,0.04025,0.66125,0.000883333,6.67e-05,0.0,0.001016667,0.004266667,0.013833333,0.001033333,0.007366667,30.11,2016-01-01 13:26:00,20.13,0.013833333,0.5,0.0,0.0,1014.55,37.27,0.66125,10.0,181.0,10.32
0.3376,6.67e-05,0.005066667,0.459333333,0.505633333,0.01255,0.040166667,1.514416667,0.000816667,3.33e-05,0.0,0.001,0.004266667,0.082816667,0.001033333,0.0074,32.81,2016-01-01 13:27:00,19.23,0.082816667,0.44,0.0,0.0,1014.13,39.01,1.514416667,10.0,179.0,9.14
0.343883333,0.000183333,0.13565,0.458516667,0.06385,0.012233333,0.0415,1.245933333,0.00055,8.33e-05,0.0,0.001,0.004266667,0.0034,0.001033333,0.0072,31.75,2016-01-01 13:28:00,18.22,0.0034,0.43,0.0,0.0,1013.84,38.62,1.245933333,10.0,182.0,10.41
0.421133333,1.67e-05,0.005066667,0.05711666700000001,0.06291666699999998,0.012733333,0.042416667,0.89945,0.00085,3.3299999999999996e-05,0.0,0.00105,0.0043,0.003416667,0.001,0.125233333,29.34,2016-01-01 13:29:00,18.57,0.003416667,0.47,0.0,0.0,1013.41,36.67,0.89945,10.0,179.0,10.38
0.2787,6.67e-05,0.124883333,0.068233333,0.626233333,0.013116667,0.041616667,1.4465,0.000416667,0.000466667,1.67e-05,0.001016667,0.004166667,0.003383333,0.000983333,0.0076,27.39,2016-01-01 13:30:00,18.45,0.003383333,0.51,0.0,0.0,1013.84,34.91,1.4465,10.0,184.0,9.88
0.128383333,0.0002,0.004733333,0.4675,0.063083333,0.012283333,0.053083333,0.8312,0.000716667,0.000333333,0.0,0.001666667,0.003983333,0.003,0.000983333,0.007266667,26.81,2016-01-01 13:31:00,19.44,0.003,0.53,0.0,0.0,1013.79,34.83,0.8312,10.0,187.0,10.93
0.0303,6.67e-05,0.1215,0.07015,0.672216667,0.0133,0.0556,1.2293,0.0003,0.000383333,0.0,0.0015,0.004,0.002966667,0.001,0.007783333,26.18,2016-01-01 13:32:00,20.08,0.002966667,0.55,0.0,0.0,1013.75,34.67,1.2293,10.0,195.0,11.9
0.030683332999999993,0.0,0.005016667,0.0205,0.063633333,0.013,0.055966667,0.428633333,0.000733333,3.33e-05,0.0,0.00165,0.004,0.002983333,0.001,0.126516667,27.14,2016-01-01 13:33:00,20.37,0.002983333,0.54,0.0,0.0,1013.59,35.23,0.428633333,10.0,194.0,11.31
0.0308,0.0,0.119916667,0.023216667000000024,0.06375,0.013216667,0.056416667,0.57365,0.000366667,4.9999999999999996e-05,1.67e-05,0.00155,0.004,0.00305,0.001,0.007533333,26.91,2016-01-01 13:34:00,20.47,0.00305,0.54,0.0,0.0,1013.5,35.42,0.57365,10.0,195.0,12.43
0.03085,8.33e-05,0.143966667,0.025550000000000017,0.68495,0.013666667,0.05575,1.2347,0.000233333,0.00045,1.67e-05,0.0017,0.004,0.003016667,0.000983333,0.007916667,28.48,2016-01-01 13:35:00,19.5,0.003016667,0.51,0.0,0.0,1013.72,35.84,1.2347,10.0,199.0,10.03
0.0308,0.0,0.005533333,0.067766667,0.188533333,0.0132,0.056716667,0.516983333,0.000716667,3.33e-05,0.0,0.001683333,0.004,0.00305,0.001,0.00755,27.61,2016-01-01 13:36:00,18.84,0.00305,0.5,0.0,0.0,1013.06,35.46,0.516983333,10.0,197.0,10.89
0.030583333,0.0,0.121416667,0.231033333,0.574166667,0.01315,0.0551,1.27575,0.000316667,0.000216667,1.67e-05,0.001683333,0.004,0.00305,0.001,0.00765,28.42,2016-01-01 13:37:00,19.03,0.00305,0.51,0.0,0.0,1013.08,35.16,1.27575,10.0,189.0,8.49
0.0309,1.67e-05,0.005583333,0.020933333,0.22,0.013283333,0.084066667,0.531183333,0.0007,1.67e-05,1.67e-05,0.001566667,0.004016667,0.00305,0.001,0.007666667,28.37,2016-01-01 13:38:00,19.79,0.00305,0.53,0.0,0.0,1012.73,35.17,0.531183333,10.0,193.0,8.58
0.030683333,0.0001,0.004916667,0.257383333,0.078466667,0.012766667,0.087616667,0.59485,0.00075,0.000183333,0.0,0.001566667,0.004016667,0.00305,0.000966667,0.007283333,28.49,2016-01-01 13:39:00,20.33,0.00305,0.56,0.0,0.0,1012.45,34.49,0.59485,10.0,185.0,7.01
0.030933333,6.67e-05,0.0054,0.070633333,0.686216667,0.013616667,0.070266667,1.1235,0.000616667,0.000266667,1.67e-05,0.001483333,0.004166667,0.003366667,0.000983333,0.0078,27.92,2016-01-01 13:40:00,21.0,0.003366667,0.59,0.0,0.0,1012.54,33.97,1.1235,10.0,188.0,6.92
0.0308,0.000183333,0.004733333,0.4678,0.063966667,0.012483333,0.072016667,0.766783333,0.000766667,0.000333333,0.0,0.0016,0.004166667,0.00335,0.001,0.007233333,28.3,2016-01-01 13:41:00,21.29,0.00335,0.6,0.0,0.0,1012.67,33.6,0.766783333,10.0,178.0,5.78
0.030116667,3.33e-05,0.1337,0.464883333,0.666533333,0.012816667,0.0697,1.646516667,0.000283333,6.67e-05,1.67e-05,0.001566667,0.004183333,0.003383333,0.001,0.007583333,27.68,2016-01-01 13:42:00,22.02,0.003383333,0.63,0.0,0.0,1013.24,33.16,1.646516667,10.0,179.0,5.91
0.02775,0.0,0.005383333,0.199533333,0.443833333,0.01295,0.069,1.46325,0.000583333,3.33e-05,1.67e-05,0.333133333,0.004116667,0.008266667,0.001016667,0.007583333,28.01,2016-01-01 13:43:00,23.24,0.008266667,0.65,0.0,0.0,1013.34,33.75,1.46325,10.0,183.0,6.41
0.02675,5e-05,0.119983333,0.467983333,0.571066667,0.012283333,0.068016667,1.4882,0.0003,1.67e-05,0.0,0.0015,0.004,0.06295,0.001,0.007366667,30.85,2016-01-01 13:44:00,23.64,0.06295,0.6,0.0,0.0,1013.16,36.35,1.4882,10.0,179.0,6.83
0.027733333,0.0,0.00505,0.020033333,0.064683333,0.012883333,0.070166667,0.21775,0.000683333,1.67e-05,1.67e-05,0.001483333,0.004,0.154233333,0.001,0.007333333,34.57,2016-01-01 13:45:00,23.87,0.154233333,0.54,0.0,0.0,1013.35,39.09,0.21775,10.0,202.0,6.15
0.028016667,0.0,0.120316667,0.023783333000000018,0.066483333,0.01295,0.069766667,0.10948333300000002,0.000366667,3.3299999999999996e-05,0.0,0.001433333,0.004,0.411066667,0.001,0.007366667,38.43,2016-01-01 13:46:00,24.63,0.411066667,0.49,0.0,0.0,1012.64,42.68,0.10948333300000002,10.0,157.0,6.9
0.02765,0.0,0.005,0.0688,0.064966667,0.012766667,0.06915,0.328816667,0.000683333,8.33e-05,0.0,0.0014,0.004016667,0.08935,0.001,0.0074,42.83,2016-01-01 13:47:00,25.15,0.08935,0.44,0.0,0.0,1011.73,46.1,0.328816667,10.0,187.0,6.34
0.027633333,0.000216667,0.0047,0.46685,0.065166667,0.012283333,0.064716667,0.562416667,0.000733333,0.00035,1.67e-05,0.001383333,0.004016667,0.236416667,0.001,0.007166667,45.86,2016-01-01 13:48:00,26.17,0.236416667,0.41,0.0,0.0,1011.02,48.58,0.562416667,10.0,170.0,6.24
0.0277,1.67e-05,0.004933333,0.019766667,0.06515,0.012683333,0.062416667,0.114966667,0.000666667,6.67e-05,0.0,0.001416667,0.004133333,0.362916667,0.000983333,0.125166667,51.18,2016-01-01 13:49:00,26.79,0.362916667,0.39,0.0,0.0,1010.22,51.18,0.114966667,10.0,183.0,4.49
0.028333333,1.67e-05,0.0049,0.100233333,0.065683333,0.0128,0.062483333,0.27865,0.000683333,0.000133333,1.67e-05,0.001416667,0.0042,0.28105,0.000983333,0.1276,52.17,2016-01-01 13:50:00,28.01,0.28105,0.39,0.0,0.0,1009.9,52.17,0.27865,10.0,180.0,5.59
0.027516667,0.0,0.1434,0.071483333,0.065233333,0.012783333,0.06215,0.496633333,0.0003,5e-05,1.67e-05,0.001166667,0.00395,0.085883333,0.000866667,0.0074,53.2,2016-01-01 13:51:00,28.67,0.085883333,0.39,0.0,0.0,1009.68,53.2,0.496633333,10.0,176.0,7.36
0.029066667,0.0,0.005083333,0.0202,0.063833333,0.01295,0.0633,0.366583333,0.000666667,1.67e-05,0.0,0.001533333,0.004,0.00245,0.000983333,0.007366667,47.31,2016-01-01 13:52:00,28.92,0.00245,0.44,0.0,0.0,1009.63,49.98,0.366583333,10.0,176.0,6.7
0.469966667,1.67e-05,0.136383333,0.020433333,0.258433333,0.013066667,0.064183333,1.784216667,0.000383333,0.000183333,0.0,0.323566667,0.003983333,0.002983333,0.000966667,0.0076,41.97,2016-01-01 13:53:00,28.91,0.002983333,0.52,0.0,0.0,1009.69,45.64,1.784216667,10.0,179.0,6.93
0.104233333,0.0,0.00535,0.092283333,0.063316667,0.012833333,0.065083333,1.040933333,0.000633333,0.0001,0.0,0.332933333,0.004016667,0.003,0.000983333,0.007616667,39.16,2016-01-01 13:54:00,28.51,0.003,0.57,0.0,0.0,1009.71,42.61,1.040933333,10.0,187.0,5.55
0.0306,6.67e-05,0.00565,0.021666667,0.659366667,0.013483333,0.06365,1.270016667,0.00065,0.00035,1.67e-05,0.001666667,0.003983333,0.003116667,0.000983333,0.007733333,37.15,2016-01-01 13:55:00,28.58,0.003116667,0.6,0.0,0.0,1009.58,41.53,1.270016667,10.0,187.0,6.71
0.030733333,0.0,0.130716667,0.020766667,0.198966667,0.013183333,0.063983333,0.8698,0.000416667,0.000133333,0.0,0.001766667,0.004,0.003,0.001,0.007516667,35.68,2016-01-01 13:56:00,28.66,0.003,0.64,0.0,0.0,1009.38,39.9,0.8698,10.0,172.0,5.94
0.0311,1.67e-05,0.004666667,0.02095,0.063533333,0.013233333,0.545033333,0.859833333,0.000716667,0.000366667,1.67e-05,0.00155,0.004,0.003033333,0.001,0.007266667,35.27,2016-01-01 13:57:00,29.51,0.003033333,0.68,0.0,0.0,1009.07,39.1,0.859833333,9.92,190.0,5.19
0.031016667,0.0,0.004966667,0.020833333,0.063366667,0.013166667,0.22355,0.54155,0.0007,8.33e-05,1.67e-05,0.001566667,0.004016667,0.0031,0.001,0.007316667,35.66,2016-01-01 13:58:00,30.03,0.0031,0.68,0.0,0.0,1008.38,39.73,0.54155,10.0,184.0,5.68
0.0311,1.67e-05,0.128216667,0.020883333,0.063716667,0.0132,0.042583333,0.4674,0.000333333,5e-05,0.0,0.001766667,0.004,0.003033333,0.001,0.007533333,35.74,2016-01-01 13:59:00,31.23,0.003033333,0.7,0.0,0.0,1007.71,40.08,0.4674,9.92,189.0,6.18
0.031183333,0.0,0.0051,0.06835,0.063833333,0.013016667,0.042633333,0.353783333,0.000716667,0.0,0.0,0.001666667,0.00425,0.00345,0.001016667,0.00725,33.08,2016-01-01 14:00:00,31.75,0.00345,0.77,0.0,0.0,1006.63,38.48,0.353783333,9.83,207.0,7.38
0.030866667,0.000216667,0.121933333,0.475916667,0.062233333,0.012416667,0.042733333,0.966616667,0.0004,0.000233333,1.67e-05,0.001566667,0.004066667,0.003416667,0.001,0.007016667,34.32,2016-01-01 14:01:00,33.08,0.003416667,0.77,0.0,0.0,1005.84,39.77,0.966616667,9.79,198.0,7.96
0.03115,0.0,0.00515,0.0204,0.077966667,0.013066667,0.04255,0.3186,0.000683333,1.67e-05,1.67e-05,0.001566667,0.004166667,0.0034,0.001,0.007233333,34.18,2016-01-01 14:02:00,33.71,0.0034,0.79,0.0,0.0,1005.23,39.55,0.3186,9.79,191.0,7.72
0.030933333,3.33e-05,0.005016667,0.164533333,0.163233333,0.013,0.042666667,0.65015,0.000683333,6.67e-05,0.0,0.00155,0.004083333,0.00345,0.001033333,0.007283333,34.61,2016-01-01 14:03:00,33.83,0.00345,0.79,0.0,0.0,1004.84,39.86,0.65015,9.75,201.0,7.63
